numero;seq;rotulo
00530748920128240038;50003;AGR
00293713220128240038;50002;AGR
00264485920138240018;50004;AGR
05007802820108240020;50001;AGR
00012313020128240024;50002;AGR
00009294920088240021;50001;AGR
00306382120118240023;50004;AGR
01570364320158240000;50003;AGR
01536033120158240000;50002;AGR
01549673820158240000;50002;AGR
03097489520148240018;50003;AGR
00005502220148240014;50003;AGR
00444694420088240023;50001;AGR
00045021320108240058;50002;AGR
40051306420178240000;50001;AGR
00048036420128240033;50002;AGR
40114408620178240000;50002;AGR
03024360220168240082;50003;AGR
40032333520168240000;50002;AGR
06849832920048240023;50001;AGR
00262775420168240000;50002;AGR
00019068320138240015;50000;AGR
00232547920128240020;50002;AGR
00507106320108240023;50002;AGR
03037733520158240058;50002;AGR
00843442120088240023;50002;AGR
01530828620158240000;50002;AGR
00207637420068240064;50002;AGR
00321113820168240000;50002;AGR
00134871220128240054;50003;AGR
00198639320108240018;50001;AGR
00028422620138240010;50001;AGR
00005285020168240189;50002;AGR
03058122820168240039;50003;AGR
03058122820168240039;50004;AGR
00143402620128240020;50002;AGR
03032943120168240018;50001;AGR
03040247320158240019;50002;AGR
40125623720178240000;50006;AGR
03007075620168240076;50001;AGR
01558144020158240000;50002;AGR
00198936020128240018;50001;AGR
00027389320138240055;50001;AGR
00154576420078240008;50002;AGR
00298601220158240023;50002;AGR
00000584420138240053;50001;AGR
06002741620148240054;50002;AGR
00320629420168240000;50001;AGR
05011870220128240008;50001;AGR
00107918120128240125;50002;AGR
00171588220118240020;50003;AGR
01771844620138240000;50002;AGR
00055763020108240082;50002;AGR
01226810720158240000;50003;AGR
40254304720178240000;50001;AGR
40048425320168240000;50002;AGR
03041066520148240011;50002;AGR
03379142520148240023;50003;AGR
00019711120138240005;50002;AGR
03020203620158240125;50002;AGR
40125485320178240000;50004;AGR
01382176720078240023;50001;AGR
03028881520178240005;50001;AGR
03014230620158240016;50001;AGR
00006814320148240031;50001;AGR
03040412320168240004;50002;AGR
03009818420158240163;50001;AGR
40033993320178240000;50001;AGR
40059701120168240000;50008;AGR
03254238320148240023;50003;AGR
03065033120158240054;50001;AGR
00085012920138240038;50002;AGR
00511905920118240038;50002;AGR
03073934420178240039;50001;AGR
03306485020158240023;50001;AGR
00023668220138240011;50003;AGR
03015710920148240030;50001;AGR
00003996020088240016;50002;AGR
03022418320148240018;50001;AGR
40191497520178240000;50002;AGR
00137638820028240023;50005;AGR
03004636020158240045;50005;AGR
40067103220178240000;50003;AGR
03005419520168240020;50001;AGR
00034940820138240054;50003;AGR
00439751420108240023;50002;AGR
01578358620158240000;50002;AGR
03041965820168240058;50001;AGR
40153529120178240000;50002;AGR
00329195220088240023;50004;AGR
00025535420138240023;50001;AGR
03003123520148240076;50001;AGR
40218259320178240000;50002;AGR
00243501220118240038;50001;AGR
03000166320168240069;50002;AGR
00290282920128240008;50002;AGR
03003684920168240092;50001;AGR
03001192120148240011;50002;AGR
03010123120158240058;50002;AGR
00045895720088240019;50001;AGR
05001008620128240080;50001;AGR
00169171520078240064;50004;AGR
00005807720148240072;50001;AGR
00028385820118240042;50002;AGR
00067390720078240064;50004;AGR
05000616520098240025;50001;AGR
00252348220168240000;50001;AGR
00035563220128240006;50002;AGR
05001469520128240041;50001;AGR
00045166220108240004;50001;AGR
00000503820148240019;50001;AGR
00176283620138240023;50002;AGR
00036875520138240011;50002;AGR
05006240620138240062;50002;AGR
00046663320138240038;50001;AGR
01221618120148240000;50002;AGR
00182280320088240033;50003;AGR
00255551320108240038;50003;AGR
00195599720118240038;50001;AGR
00013072220108240025;50002;AGR
00031582020138240081;50003;AGR
00078975820118240064;50002;AGR
00136738520128240005;50001;AGR
00021618120138240034;50001;AGR
00136905820118240005;50001;AGR
03209422720178240038;50004;AGR
00041533120148240135;50001;AGR
03242770720148240023;50004;AGR
03012183620158240061;50002;AGR
00039511920138240061;50004;AGR
03052267720168240075;50004;AGR
01521673720158240000;50004;AGR
00253456620168240000;50002;AGR
00106207220168240000;50002;AGR
00053276120118240012;50001;AGR
00282294920138240008;50004;AGR
00261930920108240018;50002;AGR
00044287120138240019;50001;AGR
00010047320128240013;50001;AGR
03016585620168240074;50001;AGR
08004350920138240141;50004;AGR
08004350920138240141;50005;AGR
03029309320158240018;50001;AGR
03045715320148240018;50002;AGR
03028935020148240067;50002;AGR
00010528120138240050;50002;AGR
03001473220178240092;50002;AGR
00159985720138240018;50002;AGR
00031288420108240082;50002;AGR
03003405620158240144;50003;AGR
03005912420148240075;50001;AGR
03052602320148240075;50001;AGR
00120274920098240036;50002;AGR
03077676820148240038;50002;AGR
00145203720128240054;50003;AGR
00139140920128240054;50004;AGR
00143896220128240054;50003;AGR
00020743220128240141;50003;AGR
00033687320128240027;50003;AGR
00021912320128240141;50003;AGR
00020720620088240011;50003;AGR
03029763320168240023;50001;AGR
00037887620138240081;50001;AGR
01597998520138240000;50002;AGR
00081013920108240064;50002;AGR
00354401720118240038;50002;AGR
03076836720148240038;50001;AGR
40107757020178240000;50003;AGR
03004285220168240082;50002;AGR
00005422920068240013;50002;AGR
00018928720138240019;50002;AGR
00459478220118240023;50002;AGR
00459478220118240023;50004;AGR
00288070520028240038;50003;AGR
03131428120168240005;50002;AGR
00285640520128240008;50001;AGR
00213592620128240039;50002;AGR
00141445120128240054;50003;AGR
00140691220128240054;50006;AGR
00022042220128240141;50003;AGR
00781240720088240023;50001;AGR
08004821720128240141;50003;AGR
00332623920168240000;50002;AGR
40065016320178240000;50002;AGR
03023294520148240011;50002;AGR
03379142520148240023;50002;AGR
03004675920168240014;50001;AGR
10008174820168240000;50000;AGR
03019279720158240020;50002;AGR
40176886820178240000;50002;AGR
40081985620168240000;50001;AGR
03009704520168240058;50001;AGR
03313477520148240023;50002;AGR
03013973520158240007;50003;AGR
40210897520178240000;50001;AGR
03013973520158240007;50004;AGR
03000021520148240016;50001;AGR
03164115620158240008;50001;AGR
06007934120148240005;50002;AGR
05003103520138240038;50002;AGR
00045555020118240125;50001;AGR
00023551620148240012;50002;AGR
00013948720078240055;50005;AGR
00013948720078240055;50006;AGR
00054465620128240054;50005;AGR
00054465620128240054;50004;AGR
00013806020138240163;50002;AGR
00156085220118240020;50003;AGR
00156085220118240020;50004;AGR
00156085220118240020;50005;AGR
00156085220118240020;50006;AGR
00045080220108240064;50003;AGR
03035246020148240045;50002;AGR
00035029520058240011;50001;AGR
03038174320168240018;50001;AGR
00204009320048240020;50002;AGR
00054628320118240041;50001;AGR
03004481420168240027;50003;AGR
00084781420118240019;50001;AGR
03009715220178240007;50001;AGR
03044357220178240011;50001;AGR
03001842220158240030;50001;AGR
03051006620148240020;50001;AGR
03016069120148240054;50001;AGR
03005974420168240048;50002;AGR
40108700320178240000;50001;AGR
03020131020158240007;50002;AGR
03017556420158240018;50001;AGR
00152986820118240045;50002;AGR
00037734820088240125;50002;AGR
00533130720138240023;50002;AGR
00272413820078240008;50002;AGR
00057665920088240018;50001;AGR
00032236720108240033;50003;AGR
00139140920128240054;50003;AGR
00248874920168240000;50003;AGR
00047251220108240075;50007;AGR
00018293820068240074;50008;AGR
00326085220168240000;50001;AGR
00586657720128240023;50003;AGR
40046667420168240000;50005;AGR
40145551820178240000;50001;AGR
00455999820108240023;50002;AGR
00069190920138240033;50001;AGR
03002876620168240071;50001;AGR
00004630220098240189;50002;AGR
08301125020138240023;50002;AGR
00000012120028240050;50002;AGR
00005501820138240059;50001;AGR
00224784520098240033;50001;AGR
00011609420048240125;50002;AGR
03076703120158240039;50003;AGR
40265079120178240000;50002;AGR
03040730220168240045;50004;AGR
40100311220168240000;50001;AGR
40075671520168240000;50002;AGR
40075698220168240000;50002;AGR
40117806420168240000;50004;AGR
40117806420168240000;50003;AGR
40141302520168240000;50002;AGR
40035275320178240000;50001;AGR
40006617220178240000;50002;AGR
10186086320138240023;50001;AGR
40202288920178240000;50001;AGR
01548427020158240000;50005;AGR
00250226120168240000;50003;AGR
00092055420168240000;50003;AGR
03003224720158240043;50001;AGR
03026046720168240061;50001;AGR
03024717820148240163;50001;AGR
03070778320168240033;50003;AGR
03019298620168240067;50003;AGR
03006520220168240175;50001;AGR
03058854120168240090;50001;AGR
40077014220168240000;50001;AGR
40069782320168240000;50002;AGR
40061067120178240000;50002;AGR
40058087920178240000;50002;AGR
40023687520178240000;50002;AGR
40138103820178240000;50002;AGR
03223881820148240023;50002;AGR
03012231920178240019;50001;AGR
03011202620178240079;50001;AGR
40017093220188240000;50001;AGR
03128126420158240023;50001;AGR
00128932720138240033;50001;AGR
03065697220148240045;50002;AGR
03048697420168240018;50001;AGR
03040730220168240045;50003;AGR
03168833020168240038;50004;AGR
00021558220128240075;50001;AGR
03068872620158240011;50002;AGR
03024923920168240113;50002;AGR
03029045020168240054;50002;AGR
00019707920098240065;50001;AGR
00063185120148240038;50001;AGR
40240291320178240000;50001;AGR
00238054520158240023;50002;AGR
40260020320178240000;50003;AGR
40080873820178240000;50001;AGR
40177787620178240000;50001;AGR
01363494520158240000;50001;AGR
00430147320108240023;50001;AGR
00006558420148240018;50001;AGR
03074469320148240018;50002;AGR
03031247220158240025;50001;AGR
03011915620168240081;50002;AGR
00095916820078240075;50002;AGR
00082063920118240045;50002;AGR
00012164920138240049;50001;AGR
00021367220128240141;50003;AGR
00008756520138240035;50003;AGR
00008756520138240035;50004;AGR
00713138920128240023;50002;AGR
00020657020128240141;50003;AGR
00021497120128240141;50003;AGR
00037883120088240282;50003;AGR
00091135820078240011;50002;AGR
00053421420118240082;50002;AGR
00139323020128240054;50004;AGR
00343631220078240038;50006;AGR
00319096120168240000;50003;AGR
01665213820138240000;50003;AGR
00256817020168240000;50001;AGR
03007931920148240069;50002;AGR
03185854520158240038;50001;AGR
00137638820028240023;50006;AGR
00003474320098240141;50001;AGR
00005855620098240046;50002;AGR
00051543120038240040;50004;AGR
00820044120078240023;50003;AGR
00179442520088240023;50005;AGR
40188942020178240000;50002;AGR
03026985120158240125;50004;AGR
03007036420168240061;50002;AGR
03032958420148240018;50001;AGR
00654794220118240023;50002;AGR
05001772820128240167;50002;AGR
00034630320098240062;50001;AGR
00014989420138240079;50001;AGR
00063321520088240048;50001;AGR
05010761120108240033;50002;AGR
00029816620088240005;50001;AGR
00039362420128240081;50002;AGR
00010386320108240063;50001;AGR
00030328820108240011;50002;AGR
00006647220148240074;50002;AGR
00038972220138240039;50001;AGR
00048819020138240011;50002;AGR
05001767720118240070;50001;AGR
03003219120168240216;50001;AGR
03004401220158240079;50001;AGR
03007337020178240027;50004;AGR
03010523120168240073;50001;AGR
03007337020178240027;50005;AGR
40161548920178240000;50002;AGR
03153215420148240038;50001;AGR
00089611020128240019;50002;AGR
00150586820128240005;50002;AGR
03005249620178240061;50005;AGR
03377558220148240023;50002;AGR
40138470220168240000;50003;AGR
00024700820158240075;50003;AGR
03060673820168240054;50002;AGR
03089482220148240033;50002;AGR
03017668120158240022;50001;AGR
00017775320108240025;50001;AGR
03084637620158240036;50002;AGR
00039077220128240113;50003;AGR
00019191820118240059;50002;AGR
03010747720148240035;50002;AGR
40079543020168240000;50002;AGR
40062273620168240000;50002;AGR
01031539320078240023;50002;AGR
00583297320128240023;50002;AGR
00173979720128240005;50002;AGR
00251798620078240020;50000;AGR
40177155120178240000;50002;AGR
03107405220158240008;50001;AGR
00066217520108240080;50002;AGR
03015856020158240061;50002;AGR
40091457620178240000;50001;AGR
03029641320158240004;50002;AGR
00078324620118240005;50002;AGR
03003647720178240059;50001;AGR
03059525120158240054;50001;AGR
40024414720178240000;50003;AGR
00516206620058240023;50002;AGR
00282006620138240018;50002;AGR
40032333520168240000;50001;AGR
03002350320148240019;50001;AGR
03000625220158240048;50002;AGR
40075463920168240000;50002;AGR
40222805820178240000;50002;AGR
00135854320098240008;50001;AGR
00054806120078240036;50003;AGR
06002762620148240073;50001;AGR
00031801220128240082;50001;AGR
03003012220158240124;50002;AGR
40106189720178240000;50002;AGR
03023441020168240022;50002;AGR
03129935420148240038;50003;AGR
03004983520148240019;50002;AGR
03005511620168240061;50001;AGR
40162487120168240000;50002;AGR
00004908220108240113;50004;AGR
40144983420168240000;50001;AGR
00013278120138240033;50001;AGR
40060755120178240000;50001;AGR
03003429520178240066;50002;AGR
03003429520178240066;50003;AGR
40164288720168240000;50002;AGR
00032949320158240033;50000;AGR
03011061420158240014;50001;AGR
03017460520158240018;50002;AGR
40280234920178240000;50002;AGR
40134240820178240000;50002;AGR
03005794720158240019;50003;AGR
00084166420048240036;50004;AGR
00084166420048240036;50003;AGR
00084166420048240036;50005;AGR
00084166420048240036;50006;AGR
00217501020138240018;50002;AGR
00014559820138240034;50002;AGR
00095276820138240036;50002;AGR
00000831620118240057;50001;AGR
00100860620058240036;50004;AGR
00100860620058240036;50003;AGR
00100860620058240036;50005;AGR
00100860620058240036;50006;AGR
00011748820088240141;50001;AGR
00052848320158240045;50002;AGR
00150631120138240020;50001;AGR
40086368220168240000;50001;AGR
03059096220148240018;50001;AGR
40013667020178240000;50001;AGR
00066813220088240011;50002;AGR
40113926420168240000;50001;AGR
03009128020148240068;50001;AGR
00046363220128240135;50001;AGR
00003222220148240087;50001;AGR
03021427220148240064;50001;AGR
03003018020178240082;50001;AGR
00172628520128240005;50002;AGR
00000603620138240078;50003;AGR
00013693920098240044;50001;AGR
00382284320078240038;50002;AGR
00089394120118240033;50004;AGR
00006522720108240065;50002;AGR
08850404820138240023;50002;AGR
03059096220148240018;50002;AGR
03019129620178240008;50001;AGR
00047517120058240079;50002;AGR
00330719120168240000;50001;AGR
00009274720118240030;50002;AGR
03086516920158240036;50001;AGR
00419245920128240023;50002;AGR
00040864220138240025;50002;AGR
01780453220138240000;50001;AGR
00012298920088240189;50003;AGR
01435623920148240000;50002;AGR
00231714520078240018;50001;AGR
00240984820078240038;50004;AGR
00971178720078240038;50003;AGR
00177868520098240038;50001;AGR
00149857020078240038;50002;AGR
03093894820148240018;50002;AGR
00016409420098240061;50002;AGR
00003561920108240125;50001;AGR
00171409720118240008;50002;AGR
00012226820088240037;50001;AGR
05025767620138240011;50001;AGR
00023007920148240072;50002;AGR
00272436520138240018;50002;AGR
05012866020128240011;50001;AGR
